transaction_id,sender_address,receiver_address,amount,gas_fee,transaction_count,is_fraud
c84a0e4a-fda1-489b-9ca0-6cb536164d85,0x9285d06c259793310b29a11acb47f9a11c122f1f,0x34f21c07569233039c1a3f75699d7c2f0fd6fdaa,55.166,0.02486,14,0
8e8ee982-9cd5-458b-ad77-4ba92cdb0f73,0xeb1bbba0ed3f8eea9431f27843e53ea316ccffcb,0x30b528b0e6d6d31013f23d206c4930159b0bd441,36.4729,0.04654,165,0
1b19b1a7-be22-4d44-9efc-e001859f7649,0x627e8f4b0682fbfd1e0df65bf629743d4b72e54a,0x4593414df99edf4fa9445fdbe13cfa91757ac970,39.8252,0.0719,7,0
e9cdab85-3b6e-4b67-86b1-693434440d64,0x61d1674b3a04ea9b7b7600dcec0d29c394e0e90c,0x0b7cc7804fdcd85b9f0d9df64c33236acca9fef6,77.6306,0.06093,198,0
17ef404b-98a2-4489-a46c-680f3857b304,0xa23892bb80f47ea72809cd23bb00c3dffc5babf8,0x77565ec830c2b22a8832cf1442dc7aafdcf1b9f2,53.4387,0.02758,56,0
1cd9d952-4acd-4594-8336-4f980328a473,0xf2519e65b3e51199a5687663f2bc3d60c6385055,0x83daa35e50790d64d41bd3a531682ddb25db8455,85.5424,0.09381,22,1
2975b53a-3f4c-43c1-9179-3f84eb78c531,0x86edb754c630d9df43c58b01d4785cd7a29fd2e5,0x28324c0c671ec61066f5ac4f158fcb1bf0ad2b3a,54.461,0.09057,96,0
eebd7895-71d6-4117-a528-6bdf7f73e984,0x4aa4bd73999ffe804d24c28c290b47749698ce90,0xfda9c55b6043746556bc3c272af552d2f0253737,38.3645,0.03176,8,0
863b57a5-e821-436f-8d47-24f61594af87,0x8ecd4ff6b6e05e5d5c629a847664f93d931e6d35,0x4afd21ab0fc4d91765d95724b1f87d69206ac4f7,65.9378,0.04253,106,0
beaeed58-1918-46cc-ad92-82fb18108854,0xae751a32abaf7e303fc1d68382957a7d9f8736ea,0x22cfd288d65cca5d2eca480322f3ebc54dc3166b,47.3518,0.04423,198,0
e15d5e5e-69df-4ff4-a237-062e96deec84,0x911405798fd7ad09b59dac83ca69668fe5e9c01a,0x0cc81b196c37a73fef523cadf956e03466165955,74.885,0.05982,176,0
f7e56e83-e4cc-4fbe-b6f4-d1d02f04e437,0x889d43167552dea61fff7dd074d468131ba9507f,0x3c3fd690c290596d189fca8e6bb40fbf86ceea98,65.6027,0.0516,58,0
4af8da9f-12d5-4abe-930b-9dafae5f296c,0x986bc5c09cc8fdbe00c161441d70bcb0a4ae261f,0xdbf112cd910b796ec35a2268dcff7a2a3319fc97,90.7958,0.08028,8,1
5525cef8-c72d-42c7-98d1-5157f28e50a3,0xb456256c0a3870f1121eccf3507a852d0f969019,0x7d4f8221c2a17e4ea52ceb5e48d34af7c99c81bf,17.2821,0.07007,165,0
6c086caa-8ce3-4175-b433-29970f56b4b4,0xe3c06c3455844e78174b62954483a976bf8e7518,0xab4815be4cd0e8ae09dbe1037b7b5d52327cdcbd,68.0332,0.04499,119,0
12d30b9c-76c7-42e0-a0d3-c6a0f01d179c,0x1ca0b4bc923d556eddc2662d1275bf5c61e7465b,0x044fa42471a21e9111e92dc2523739cfd13bdbb3,58.2964,0.0829,121,0
a7d071ba-7201-4667-9346-2b8e69f2ffbf,0x977f8f19cac855cde68c126cd130f926a8964b71,0xaf11c8198ea04a32bfb9becc6bea0df667fffa26,82.3189,0.00726,108,1
df0a7db3-b829-4fe0-bc81-d7784113b08d,0xc389b956c3ea5be1f3ed7bc64bbc956c781c6338,0xa476fcb78768512a677625bf23203b20dd94d2fb,30.8252,0.01994,185,0
595a950f-a7a9-4400-9f86-e8cd53575b12,0xbbe3d460783dd7ee0851f38ba277a3dccd80fd97,0xa0cf8e65fc0b27fc31ded6f531452bed3bef7314,90.8097,0.09525,92,1
6ca6b9d1-b9a6-4a60-b55d-eda579d959dc,0x555ec52b5fa1a005f52eca059f1c9741dbca44fa,0xdf764493641eeb4e23fb7211885465c18ad3e211,50.9266,0.04559,200,0
239c2281-50b2-4a4f-9be8-38ac351c2418,0x0bb5bd0e54b2f8aaee05e8d47a4331f944ea81d1,0x07323ecb8879da487ebd27e66b3fbb5f987c3bcd,43.4224,0.0276,70,0
9a125e4d-0365-4aec-b4e2-95d27ac0865d,0xcde69853b129af95b3c38552c96bdd1ea9ee1d46,0xdc1cc8afde1eb5ec5971a39d708e1fe9e0225ab1,7.485,0.01839,25,0
23b5f274-c2e6-4200-9301-336bfb8f7918,0x2636ea22a226f916ff06ba0096e9e88ea2c31b6a,0xce1ce34d9bf379c5602331b36a9c884e70d5ba97,44.4513,0.04442,92,0
52fb7a16-82e4-444c-8f82-9871a412d3dc,0x915b895ee47d223f8c3f04a81066e927bab99343,0xbeb7d3bffd5634f20dd62ccf6c42253bd01f7053,89.8232,0.03012,116,1
e612abc5-00a0-4b1b-a382-bc29e648f81c,0xf57eae24cdfb40123da2aac5c897ecc63d04df88,0xabb93356b1f69fb10618d28106aa783955dcc353,44.3088,0.00249,196,0
34d87802-66f9-486b-a5cb-2be3f1c423cb,0x07ce0b24be2fbc29b1e77c73fa7a99e75cef8cfc,0x3ab741d08297e7911fa38497a984d180044f1c45,88.7241,0.01747,132,1
2a03bf80-73c1-481f-ba61-c62247441ee5,0xebf98be45b3a0605b20569f7fc50d8cf660f2510,0x764dd5ba2e0623a6de62e1361ea9dba3a8665afb,43.3193,0.04388,120,0
a711ef1b-3fe6-4b9b-bf26-61bfe35e3b9b,0xd1dff61e6bc24f47a20584ba0231cecfb364d966,0xc2930b6aa189fdd8c277b252ab3f9525f77b892b,33.8028,0.09404,154,1
9af980e4-513c-485f-af30-8b1d5b756484,0x6cda9fe2a37a7fef7a28e65fdf13cc7ff9898ae9,0xaa390b4788bf785d186d88209eaa17ef9cd9359a,8.7409,0.0945,140,0
9d529daa-d19b-466d-8ca7-6c034cbff778,0xf8c2e24473f37714c3f9f1cc46012218fff891ec,0x80148f9d6276c05bf5e76cad28215d0eecd31d20,27.6107,0.08997,150,0
6cb7fb89-2046-464c-8dcf-cf3ad8ffe50d,0x0b4876eaa65db3e309e07b0baa48257b8a918e61,0x1d6ad63c919e474f121e46d51ffc326cec149b88,30.1592,0.08437,62,0
efa8c741-3950-4475-b589-5d371b8a4b2c,0xf0ce29d3610c78143a08fdf5d888cfdb98850fa3,0xd9c3450cd7ba3f788973d72c5e8d8d5a073a71ea,86.0764,0.02514,115,1
1d8eda0d-646c-4810-9a34-83ca203b470d,0x0b1c0e2e96cb8384f165fa4b1628edb84b700176,0x59e5495a9dc839a0300e275bd85b59d1418fe543,36.568,0.00421,153,0
619bafc7-d6b4-4905-a18f-f3f6a7803291,0xc361d0c184d411918d8abbf667d6b17d214e03a5,0x5adbc9aadd088e9de73b1d21ce01cb7bf68a561d,5.2633,0.06811,189,0
813df358-4b98-44b0-bec3-b7c1fc545a8a,0x9d59b184dc904ca43b5a16a0f8ebc73bb1f52263,0x106d0eabc07618c659b7d28d0c799993247dfd03,98.8829,0.0404,77,1
66363cc4-4dca-480b-9c95-1afc01a6999f,0x1c94b596cdec94797b711208be159d8fe8ae11ee,0x1de3e35d7e11596706178409bf7ab4b035daf02d,96.078,0.03175,9,1
127afbac-6895-40d7-b64c-7df728139eed,0x63d61f7deca8217951b5ec95ba499e8337908e72,0x7d6e88022a187c6aca07c571e4d32f7653895f1b,66.5275,0.04092,43,0
dca08598-bcc0-4c23-a0a9-b09b330ccb6e,0xfa695bf7ba4b49e2fc937d6bbe53f59c6fad2604,0xe4faff1268c9aaf371190c552f878a397ada0920,23.0715,0.06973,36,0
a729be78-94a1-45a1-8004-bc4b08aa78eb,0x6756857bfbec0974872100a6da4ad07dbf531b3b,0xbf2cc0837c8078ff0c101efba75675fa732c9d73,83.2114,0.06395,192,1
038b9327-b954-41a4-91c9-450230ca7a9b,0x49d07123396057cadd4f2007624bdcafa8cfd411,0xf3cfd9aa67db1c3774d14db5bbbff9e4d80a317a,73.8025,0.00846,125,0
6d4dd4fc-89eb-4c96-9b40-52f4f3f8a3f0,0xe31ad3fcb19f9d1bb17439625d9824d569ffcc93,0x34fc791a5b40be233fbbccb05dd98bcba9ed29ce,82.8049,0.00956,29,1
8047ee25-a8e6-4b3a-8980-04f01ea681b4,0x0844602920f577cb5ddf9890b92e606e9eda10f1,0x484ae3d41b6f12cd8356eb0fb4a0fe610330e38c,74.9837,0.03374,90,0
10b868a0-2197-4799-8af4-1a4c9bae8902,0x345b3c214459d199ab291bfe4580f15e018eaea7,0x28353068009b3e919b44368a06d736b8b4c24f87,86.9126,0.03859,59,1
afacadf9-daff-42b0-ab4b-8b6802c44c9a,0x31bf7a6005d9c92a04ae7e0a40333e79f06be666,0xf6271bc7c595b81712ec24f40209055551c3cfe6,75.5059,0.09933,37,0
52388e90-fe05-4b99-bbe3-8e37d1f8447a,0x4dea8050c36f02762d838d8f2f7f559dee8b98fd,0xfb7fb637fa2f11cc6db390431aeae6659c621cca,69.6539,0.04849,14,0
6473cc81-6bdb-4d4f-a75e-e44e9e3621be,0xa5ceb0c1f508044ac2bba95113cf242afa8e168d,0x8c8befb8b605f3d5c092bf2ae4eac3ce27eec589,31.1943,0.04079,167,0
cd061045-26e0-497f-9bdf-0b013bde8bc2,0x45a02612944e157eef7c510ff6df757836ba5419,0x488bb10ecaf6746ca98e34962e2b5414db26edbc,63.0309,0.0437,135,0
17001f38-0104-4b72-8ca8-cdc2816be5fd,0xc5891c7bf9ff989f951d84b4415095674f4e49ca,0xfcf64ab667f0d15ddb505b11ac295be04cd0000d,84.1446,0.06599,28,1
ce7fec40-43bb-4a3a-ae05-9b068a61f73f,0x55e7a9348b4a5086c9b15b90a73364407a1b13b0,0x397185f8e235078e6b4b576b524aff3d3107f8bc,17.0759,0.02709,70,0
12b001d3-84d7-40f5-ae3c-68ff80a9e2f6,0x3bbbc6a4df9bc9e402e3f418e1bd73169c260495,0x2937b59e142ade83bb946b912c9b5e9dea444165,58.9886,0.09488,176,1
e9b5b894-a074-4caa-91f6-2a5e25918306,0xfcf8f8342ac8b533ce6be7a38ff8a069b4a77eb6,0x56ab27163108f09d41184e507fde7b757aab7341,57.0403,0.08587,194,1
7c0d113f-65ac-4648-ba9f-8f4c28e21661,0xeeb57c970ab17b4ad5ad99f7bdee2e876206c41f,0x33ffc9cfa021c868ab07d6e2f5fccacc91e1e25b,49.7354,0.05961,121,0
e5c3d61b-4662-4c94-9431-42e68e6333c2,0xe81865dd417c715a8a9cf026bc7d112e94f18481,0xc6e732203772f2bd148c3d2cf5773732e38ebca5,12.7742,0.06316,191,0
e77def84-40cb-45bc-a177-4176dbeb33ce,0xe685dbcf4990b62cc9883ea26ec38d9c2d600795,0xa1a72e1f72aa97b87d1d2867461b63ad0a143df1,89.4712,0.05169,142,1
b00a2779-a5d2-4989-b5b7-9b86f483bf16,0x3001550851cf6b71fdd1984a0bae0ce9086fbdb7,0x3f18669257c5ba70469d9b71663ffa40d1866e80,83.8988,0.03507,51,1
3cec8547-8099-4a75-950a-90198c4ab3c5,0x875b484543c4166bc2b8df5286ae460966221763,0x10841a88ef4a11b6db12932e35f54ed789f1c9b3,68.1825,0.06879,161,0
6e6c25e2-4b8c-44ce-938b-f1101f0e3f3f,0x922ba0e5d2e2ab4f7a0f6458355731b632b81d0d,0xea8cff7ff0bba2198b9d8c1045dfbb07cea8fa1c,56.3056,0.01098,75,0
ccffef63-31c6-4386-83ad-d89184c972e9,0x7b49ad5ecb5bb3cca224f740e47451135867f71b,0x98f1800e649dc9b15f515e219e7503f185f4dd17,43.3093,0.04053,4,0
08e0405e-607e-4021-97b4-e91f7e7ff731,0x6ec8abf5196b9e82a9a566a86ef735befcccf70f,0xb36332c84dc7da864b284601d4b4f184a7db7c86,39.3053,0.00055,153,0
90a85395-e9e9-4831-89cb-325234eb6c88,0x326a6146b9c6fcb3897b064dded17bb8ccea2373,0x8edd914c4ece106bd96740528139e4f7df71e0e7,84.9004,0.09151,188,1
f896ef3c-9748-4923-807d-019bed672f6c,0x36bc26d626005ff629f1b352c92ba2bb9209b221,0xf49c22e285589ccfc0591dd0dc7fcfe059a52b42,67.9078,0.02934,146,0
10a5bd10-9ca5-498d-a933-5b2facff0e62,0x4d99ae8753f19a35d33a5a155196aed2c1a8c168,0x82317ae8e559c9e6963fec487a860e94e77e18c8,44.3636,0.03918,143,0
dca89d10-3403-46b6-9aa9-eca940c9c30f,0x5e7a985a133ff2ccc91638d43cc824b3bb63ef48,0xec10b37d98967f7ffbf21d263eae6544a874fdea,82.8086,0.05036,121,1
a1402c98-30e8-43a6-bf96-adb277128db4,0xdd6f861b09018c30864c2c93d4f574b5036892e2,0x156747bf1dfd89c97ddc55f6ff29ae8763517b64,84.0379,0.05357,147,1
24066d31-f567-48b5-99de-8ddaba71aeaf,0x83afc22bd66d96d21b21d4bbbf0fd32fe72d0fba,0xd3aa1beb13f817957adaa67000d81f5d14e87867,54.7642,0.05267,13,0
b12bc4b7-0b6d-46c3-920a-b6067714ba5c,0x81377002b86b3d4b5e3df32211f482dd82803acb,0x47b09d80197675590b9605e7bb046a8a309bc1d1,25.6066,0.01561,67,0
1e627d35-a8d1-4e11-ac24-02669cb43757,0xce94454830e3a40b41f376b66a335651abfe3b08,0xbd6321044fa4c06f9fd9c434032656940cf9443d,59.4018,0.06684,144,0
70d610e6-f813-4010-98c2-fa4f8960f7da,0x9ea42c8c7c03f6026124f8dd19b78555b1fbff13,0xba0d73ad4106657fe446cec2a241ab81771282ec,43.4689,0.01733,83,0
610899b1-ebb9-4d2c-bbe1-c2ba29e774b1,0x6d3efdb496943cb4e74e9ca2f1cb013b7a167ce6,0xfb7da7ec4bf421e99c62de3ca4513660250896cd,72.541,0.00958,197,0
652a3879-defa-4471-9851-b5a714bf89f8,0x41b2da88d15809dfe1a7e30fd06a523b0ae02d54,0xbeb64f3b62bb41906a442c6dae9c648b115aeb69,39.253,0.0029,112,0
edcd6086-a69d-414b-8141-be63282af857,0x3e4d96e6dc174c14b9c7700509763cd765bc5675,0x31eb3dfbfe75c0d48aaeaf015421d13d96dfc78a,9.1438,0.06139,111,0
41ae5cc8-913a-4e3c-aaf1-425c30dbaf16,0x654a3967f065363644a6b9a0de8055e08623f652,0xcd9f8ada755c12e08a00f95c137151ab57a9b134,28.5225,0.04015,15,0
6af65e86-5de3-40eb-9fd0-acdef5aced23,0xa21772f70e0a125fc7956db7be1f8d6699a1823a,0xc33d8ceb9612277602329fd6345d8672148969f7,29.161,0.00194,78,0
8b5923df-291b-4a5a-ab14-488c8bccf12c,0xe893fb4889238da2cb6cb49ff8fca52c5f7c3145,0x7c93c76f95b166c3f89cc01e1fcc2361edf40868,64.0883,0.03178,8,0
0fd77f73-e884-4d88-ac67-73e41131ca59,0x5fa967bae0722f8d3f28f7351d9ea87cd2fb3186,0xb6ae5e849bf2c12181dcf07b88497daaeef2d4e6,79.2611,0.00702,10,0
ae1544a9-97ff-4882-9a80-552f34d6e527,0x4380d021fc3ded0cbe49aa18bde88707b5c50ff5,0xd5e72203bc24f5e3c4ae09e6417112b7df23b665,42.8182,0.07284,101,0
d33b304e-8df7-4463-859f-5c440adc2567,0x585c4f0b8d7c442ea48d8fa2056a7dc3f0d2a2a7,0xe1de91b44897794fffba84773d49a93bb7967b99,69.5129,0.03304,3,0
4f6cd679-2317-45e1-9960-3d32a14adb9b,0x68191b9643137756cb4a07207674e3c1e3a88c89,0xfcb16ea298e42a5e6a0a20b7d0b8467d77c23053,26.8045,0.00428,59,0
bcb2ec71-b91a-4e8a-8bc2-1727ac9a134a,0x3b9b78b3e0b6e1366649346d70060e1bb6ef17e5,0xc5476da7a4e3dc14e92db80e539e74c8029911d6,98.0789,0.07169,96,1
0af6c030-6212-48a1-a781-229ca0cfedf9,0xd1004046ab7fa2fa3a024f6c6d47a47ebe811afa,0x281845693b614f2c445af8eb2460a9bbc3fa3cc5,25.2218,0.0482,187,0
9048e5ee-b002-4b87-a3a5-1aa02ed8694c,0x1b5d59b9a2d005ff5a0d3a43b7cee9a3ea54bb82,0x258c48afec174e609f5c6fde2afd1c41c54b454f,81.0204,0.05296,28,1
18a0765e-9942-4e43-ac97-a3342a27c8a8,0x3c546591f20ade98f20745f6a5dcde8baf1b9006,0xeeb32399e9299fd9307bdd0659537bd2cce0715d,11.6048,0.06464,142,0
f97471f0-7c31-4b36-878c-635dbdd1e8aa,0x90225e7df2810e5bbff22312b47a029fedff6faf,0xfcae3725d6788ae743b2ddf85b91f9ab1c433356,76.2105,0.089,122,0
d8011f63-de3a-4884-8bf5-cf89c8a1c9df,0x092210cbfe7f4bf53ddca3d7d9a5b1fa337123a1,0xdc9d95504e22c9b21d35b8868b3e5cd7d7974851,62.6817,0.05931,20,0
b4a1fe1d-45f9-4509-8b62-7ff6bcc7c792,0x2c0aa12533ff1c34ca9a99ba07736c9322c07c1e,0x9f081685bdd42aeaa9010a2107b352fae1dfeb6c,5.0636,0.08578,119,0
9910a17a-14ec-48b2-97f0-920931848cc6,0xaa5b6d56b1342067135a926731dd3d0d97ceaead,0x445164eca6a186bcf844d45028b70886b090693e,0.4669,0.02667,49,0
1154aa46-ba60-42a8-a358-09933aa1539b,0x5e30165f789e70a926f9a6a68453fe56c0ffbb4c,0x7f0a07205ecd9895607e4fed002a3a07ad4b161d,38.5583,0.07614,30,0
d41d9161-3b09-4c60-9193-32b3671fd581,0x7143e1d6a5b8d19565a6cf21442851708a2afc8d,0x965f71c1d160084fc20c623d87277f9c98deb3f3,52.4034,0.0336,177,0
0e9c726a-c6d8-4d2e-9202-89b77096648c,0x065501c482abf6a533ac3fbbd2b4a4552d8c1b1a,0xd78580fa74a16ade428e7afc4924ac87e5e4846a,25.8957,0.04118,193,0
6efbd34e-adf5-46e5-94bc-99b81fb5ec6c,0x1549bec4eb965f91363a9700958ab19344b0795f,0xc1e0760508c7da390b0408668043c6a066a52c36,91.6591,0.08083,5,1
a106d48d-359d-4112-8a34-eb2ca8539909,0x9c0dfb575913443948b6bb6a325f1c4796226961,0xb892493fa43e39d2fb46e7d811c85b3e8f3020c7,65.311,0.01769,185,0
b96ec4c2-cb68-4f6b-ae0b-3d1c571dc88e,0x40d64ccbf9965710de539b0e882fa708ef037e05,0xe20af6b0e6a2259e52ded89433fd97c3fecd95e7,0.1631,0.03997,131,0
bc9cad54-2dbe-4234-a8b6-c6adb802a0d8,0x70b8df5f02adb3f99971880dc759eacbcfb483cd,0x3ef4d5399d5ba8a262cb6995b9da4b72f092b9ff,96.0584,0.01011,39,1
db4f4d55-3a80-455f-937b-ea4dd6d8b38a,0xf060489328296b623e3ebb7592004aad5defdc9e,0xce1a16f9b80f83c5b7b163ed34864eba8255dfaf,24.6793,0.04129,45,0
145b826f-26af-46b4-b105-6f7d0ee28419,0xef71231d608a769369426f8f670941d48358a49d,0x8b333cc48040b994a8fa91820775e232de8c989a,14.4693,0.02575,80,0
040f94b0-aad9-4d37-b246-d25e986ee4b6,0x52ef4d8126d24785ab806e85303b81a0774877dd,0x7fd74239aba40a4fc853365bd2db86574020774c,66.9632,0.04545,107,0
d8c0af3f-f762-440a-a3e6-76cad3e64ce6,0x0c90d89bb5100e39c8dd4c84f98c36383d3eb735,0xcea442beca0a302be2ed72b4a4e5687d8e01c1c8,7.7278,0.0632,50,0
e65ee0af-293e-4d40-a5d3-d5660f9013ad,0xd1b673bff782412eeebb1832044229659c33cd00,0x31e861a2f69b6d7710c2c893f12c7bb49d0ed074,56.4876,0.09613,145,0
41deff92-0b20-44a8-905a-88209dd37530,0x21577ec68a59e9640155a3fae0851dce5abbd2b6,0xd2f21ae86acea4fd2985582220fe831e05de1d6a,31.0592,0.06183,94,0
07389481-90df-4a0d-957b-0e02cd43ea50,0x80bf965c562def5d7da3e6d984673e81b65a20b6,0xb7ec6eb5507792bd29f949b5ee1a71ac867582b4,22.2121,0.09587,74,0
e41d72cb-b6e1-4d90-aa6f-5ca260f68ace,0x174d3186ec508cb5cbe293728e793659ef8a314d,0x3812758ee4c340a3958f205f59007ba9b4f58ed0,5.5447,0.0861,6,0
7cf0668e-d7e5-4e66-bf62-2922acfe63b3,0xcf351f2800a428391c3dae04affa7b9882260265,0x27c106253b783ddef8c573747b37e6e2d7b84842,10.9572,0.06813,58,0
4f0d1265-8f03-4f94-aba7-85f354c21c00,0x40fc0cac772674c3c3dd21211b8b3af8fbc1f964,0x0bcad9567196698db464587c9193228f823f50e3,35.131,0.02021,15,0
03d7d998-ffe0-44f3-84db-5d2e1f074f50,0xd3ca52b1b4f72d291298db34073065e513860a5d,0x22285234e73e9c035c0fb2c1477ee61d8433f359,58.6683,0.00388,137,0
6fd13346-940c-4c66-be50-4a962c2d134a,0xc72e1f6de36a44dd1c9e754038fe0a33c5662392,0xfd5277bfd0ddc171e52d884562592a4750b14f75,21.8306,0.02543,56,0
ab9da227-6dce-48e7-86b2-3c537447c886,0xfa64988b8c54021419cee8e8a567efa2b017a87a,0xc6f358b8fa036d134347122f9b99c65b64fdbc8d,59.1948,0.0017,66,0
4c180a74-9d08-4df3-9bba-a87e727f2192,0xc82294dd53cbc22344c91c051c8b4cd1c1c48ca1,0x2f738045050eba2d88a054b2b5a2c1f6d938c6c9,56.7542,0.06181,83,0
2c2dcdc9-d0a8-40e1-9617-0fa028af6c96,0x9690a05f9f36efcba6862780af61db93eeeb243d,0x8fbe78f03aea42a1666f345d74655084bea869f9,48.4152,0.07433,128,0
dd446b90-7c8f-49b3-9f06-836bef25930a,0xac1ce4941e759a2425d1075b2451ed08d7973c04,0xe84d88a0f130ab2b37b5794ccef9ed379824e280,63.6801,0.08125,170,1
6dee5426-7fc2-4608-8875-77d18846e543,0xb932e891478a72f6e65596105580fc6953492f39,0x0fcd284cedc78289dfb80a2c9c7ad60b440e37f9,71.6989,0.05874,134,0
c118ab3e-97d9-4597-8cf0-6d76bf09aa47,0x20680174af8942a3e7f59e669ced6d878ece9a18,0xc8794b71a3d5c07a8bba7121ce783c2cf8e715d1,16.719,0.03186,16,0
49f62483-bd50-4b7f-aa61-d59625c91687,0x1faf9136cbb1856a4a460e2f3d145cd3aacf44f8,0xe95ec91a7bb979479e8b7a2cbe6daff25c8de7f8,10.5981,0.07001,5,0
1c375351-26b9-48ce-bcf8-97712b560372,0xd984f6e421dc9b22cf152cb536114fc6ca65f8eb,0xa58d4015a1072618fb1448f86538ca8972486bae,19.523,0.07022,109,0
a58b3dd3-51fb-4c45-8515-7d6d6c71b66e,0xda07999992150abb05d6f6980ebb38db7c55b47c,0x1cc0fc70bd645b66c0a353f88107141bdeb28bb3,39.7918,0.0799,115,0
f4173c3d-8284-405f-8713-69c3b073fbf4,0xa2c21c528eda745df375d41557addd381700ba76,0x33fcd0f4fb0cc3116a3680e1ef890e5e4d0a9077,36.5256,0.01592,91,0
8397d18e-024e-4ee7-aa84-ad6dafa8d29b,0x7a9274c4890ac9c71a1b65c879e266848c337d7c,0x1dd68132b77b5816a2623b1f18dafcf89daa4cf4,20.9333,0.07519,38,0
ff02c25b-630d-4845-b022-563c1b8e0ea6,0x4ca871ca2e468319ceb3adf3fbd365396aaceccb,0xab8a3d3ce930c3072529b3874223fe722351e69a,10.983,0.0028,56,0
519a47cf-9a6e-4283-afe7-8f00381292fe,0x377643297ca26fd235033b6ada20bde26023fef3,0xa656b39103b515e70cd4a129f0b75463713caac4,36.3589,0.05197,95,0
472523f2-232d-4be0-9512-9676efd3d315,0xaa8632a860573c7e386eff66c29b5849c9a23ba2,0xee2d27b3070df2c1d24518b56d933fdb28d99c52,90.6592,0.06366,49,1
951bd938-0ef4-47ab-a2a3-656b9d77e4cf,0x0e2dd2a4a546661840d2e4a519c57fd21b2d952b,0xcd8ff08a26ff1d418cf56626c4e5f9e4164eded4,34.2992,0.08234,164,1
038ada4e-e5e7-4907-be8d-cdc263e12a1b,0xee9a99f2d3861ab942b8dd19c0401f60b4a07199,0xd15b35354972977fbdfe76f8b228502bcea5c6a1,86.7394,0.05258,126,1
df07f79d-84de-4fd9-a1e5-b5489f860ae0,0xeb79820b6fd2d673085947ddd481fc9cc351938c,0xb8e522fc7648572e5e90133b0a077c2295e45ce4,71.999,0.01946,78,0
c74e1198-f13e-4116-bd19-c4c2f9efafaa,0xb2cdb195298ae76622eee19678101fb7e876ea05,0x9d5117489d7e68fa7326b244ad94721c4c2e142f,43.2618,0.07711,119,0
398e3a2c-6a56-4cba-ab2f-176cec12a8dd,0xabd5cf0b7ae2e63037b549ea71e19d3a43fa16d1,0x16b7154e39317fd87e366e2b5517e599a920c2e2,2.8914,0.02432,147,0
ebad0b51-1567-48a7-85fd-772659884e78,0x773e66f2e60f182106365e126d77b60d1f68d9e7,0xe3a76270c58c6f0249cc24cfa7cc573c37a18801,9.4363,0.03471,163,0
05da159a-6a4d-4e79-871f-3f4f445e1a61,0x17b538de876d3f3dc2c90a082d416f52d445f066,0x9ab84e194ce580c68eaac177a3ebad40de24bcc6,23.1724,0.08481,181,1
0b14e53b-a1c6-43db-816c-44c1c3b2b7c3,0xf30b868ba6edd02b31f8f0a327e1652d20d8d3e7,0x3104501ebe4734f364e576c79e7da0682c11b96b,8.4781,0.00054,99,0
fc7ee633-158c-4aa9-90dc-3401247b0ac0,0x719069d42f9b6bfd8540db111af9883d1dd2ef0b,0x642f07aa39249f9149076e62a1af6807bff16e91,43.3654,0.00254,35,0
102070df-153c-4e0c-b7c9-ae0151f8bfc1,0x07465ce07a82c0daa7b012687de47c8b3c1085d1,0xc126e95545618e24c7f95ab724446db293b1b1a0,78.3789,0.03528,182,0
71ac7b97-b3e1-441d-bd39-ef25da32fdf8,0xab9477777a897a1bb2e9ed5ce5dfd5d7f2464a4c,0x167869af246f516fcfba21a181a7baadcc4d7fb7,36.3929,0.07581,117,0
a65b69f9-c8ce-49dd-9246-30156f037d20,0x31f3e38fd3780d0fd2baf5614798c394fca509db,0xe7e949588c26b43cc3d7b4c390256c9f5cd3d882,15.6439,0.08542,16,0
be519463-f69a-46c6-816b-0fd3df1fc1b8,0x9959358f61a649b3343e0442a5b3db76f932e0a9,0x726c231c8e41ee0a5132bcece96678ea916b0db8,41.146,0.03819,184,0
bee3de35-70b1-4434-8e8a-b50e16b0ae36,0x49a53f6cd2bcee4e24a095f04e778e43ccfbb902,0x1aaff471f669aaa5e2b716863308fe1965e1b67e,11.6659,0.02661,153,0
1845886c-6150-4124-bc7d-51ce62179787,0x535e6473b6841a340fce04eeb4f3c67705980e1a,0xee603d2bcbd6e2db58cf0ffb1861b35826acff91,71.8869,0.03441,164,0
6b8584bd-7456-4d3d-9763-4414cb784fbf,0x27cd64138e8405ad9b034dc5d347315dcd938cc9,0xb74ce06dcbd3786bbff836e6723c7f263338227d,20.1769,0.01327,197,0
aeb76554-5922-439b-8fa4-dc71d06d5474,0x2ac4534dc7072ab4132779a44330ff8ef0c4adc7,0x43b7ce332dd330ad9e4fc6618165301df55e52be,47.5144,0.09888,114,0
17b8b98d-df01-43a2-8964-8d868c094037,0x71c0b113e2a37cad2e4c29ccfd0d42bb03309c19,0xcd575905b385e015c1a59dafde5460459f9c018a,7.7234,0.06508,113,0
211928f2-b420-40a4-b624-44924fa0f306,0x6c9f4ad5f68b8a3b6064173eac5942c1aa43e4db,0x4a9fe22baab9ddd17e601f0f7162e1b037f448b1,68.7685,0.09556,172,1
36fa6944-462c-4d19-88fc-e2ce6d526f76,0x2369b4f98120d0ed48b7210f2a1971d2f6bcee65,0x40bcb6ab894b9cc01760eb660acfd5e1c25f8030,94.973,0.01429,122,1
825bfb70-3aba-4659-bc9d-19f1570ecb35,0x7862216590d909621ab78b46c83d432829d73229,0x92937eab7e2fc80a632c2456d395e684a2a67716,15.0406,0.00512,75,0
